央视频道,#genre#
11月26日03:55欧冠_马赛vs纽卡斯尔联,https://mgev.188766.xyz/play?migutoken=352e221b996cd770d55c58737bf17577&id=Trn1qsa6cDDXKMH01y%2FNQwDz2ZdlhLR6pS4hmAG4vVHjy%2FCM6CpCoY4NIOHslMWrsljcCWRewl5KPhnc9tURjMoifv7AA6u6DgrwF1tEjDjBiBo04zgI13k6wFwljFwvUzrQOmxBtPQkH8QVgMDeU5UyqlIIVT9lhlqEcsWbDmfpb04g9RvlS34qRETdI%2FOE5NHnCD9Ik9KUKc2AK4SE6I6rnwrPRw2a3CZnmYB1ewN6V7oUwujNUGpGe3BbzN6b5p3fGKWEu3hhjd%2FgTksruIRky0p0tG6HjEJJQ0cQtCPf2WLHo3MWlIF3WNTZrymapbUBMlUP%2BD439qBzE29mPvuDWcI4sJnAivtvZW9iFqUO%2FwNnpuzeGy3m3nwoShmMCKcB5pKczgmesla3nTYeoA%3D%3D&name=NhQ1IlmfAbOjgPt5PHAfmV%2FtaY0wNVHUsKcc5joC3Fe53zoxbpqGCpcSuchmpZj0gwxgmbM601lE6R3nsi8jPA%3D%3D
11月26日03:55欧冠_那不勒斯vs卡拉巴克,https://mgev.188766.xyz/play?migutoken=0afa8f67ed69538cc47f242cda108808&id=3ggRlc0NJTQSsrNbj3bxEKJChc7EUya5YJCNBZtSrPAg8kHFOBtz4jsRfvqh2pTQUcmJtdygF%2F0yolBBKKBucRgJQe73qjTn03e4iSIJJYKkkqpQgnShEQA0juZiQyWLDKQVrqSYYR4Psjffn3%2BkBYTZTqMSCQ4kyvDU0TrU9k3k7vVUQtew4MmfTG%2F0Dc5%2BlWvejk8G81LIEIkWfpyHpXpfGpddy6YNf40Nq1V23A0eoVmS22t56nVSOEUO1PegPxLroCQi6O5G9z5iRj1QRFsENi1YfBWZpECyvQ2%2B8J%2FCKrk24hT9pPTCEKzeuppF%2Fy7d4h8AiP7YDLN4A7ItvFJhneKaNgp%2Bi%2Bpb3MWOiJfMumsck00V3aWer0XZHzaq9FcB4SU1uG3Xm2JCQbhavA%3D%3D&name=lZVJDrct7Tkq50IW4Un7zi7pfb68fepJZ2%2F%2FXrbZqwBKc5gplMOqqa7I0sxmYjlAxygXSKedoajW3oACJz9K2TqfLrzfDFfDpVr5%2B8XtTdg%3D
11月26日03:55欧冠_布拉格斯拉维亚vs毕尔巴鄂,https://mgev.188766.xyz/play?migutoken=56875d4b265c6a228dd8c1ebad919a09&id=umTCnUaiL5ostbShMWiyemZMbwpjEHEP5%2B7%2FHHEEzNDjMbekHZLSNaJWCyn20%2FDABXIQvd4kyOyN8bQGva%2BUN0OzIAs5VeW4aYBan3jN6ulSEtudgeNmo3Fui5yDHLGiW%2FFNmTcTxbaoq9CkPwMXciuqYQOSEDmc0sYVXIXXTqc43jDvvyLewzdCy3v%2BnI4JdnrC3nU1AmCAaLm%2FQGgdFvKfiG3ePMHfZdt49k%2BvxYngkE9xeu7NaBHMZHymgTMItN4vnxSB4tKbYTT1VZ3eBbfXs9U2BDQxOaQlZnnIUBHjQOVImqzO4WlSOLvDuDK7JnBUsOup%2BK%2Fm5P5b9iPt%2FsfuQtqG44T5qHTxxAs1KH%2BTDbMVyW7l69cYDA9wqUbiG5xcCDGOJUzp01BwWy4Qgw%3D%3D&name=mgNl41Fy7YeOV50cTMGWWYK1JCHfh3C5bxlfUVcdkyuWAqiIRemg0deGyUPKirvWGmXlJ6qgeHKCOTmmNqMUToW%2FgwDRbpkwnll7xeIsumA%3D
11月26日03:50欧冠_多特蒙德vs比利亚雷亚尔,https://mgev.188766.xyz/play?migutoken=9bf1741e8627925fd9ca8f5373cc025f&id=t1zOlMr2TtT6fc6mzs2vBuz7k3SdkY%2BFASkWZuMBQqdqydoGDMDvcTh6zRIPJbznaQjwcISKAVxarya29l8TqPb2VVG5ChtSZkWQ8LjO52s2WthPPk348g99zxdAFD6fRcaik2vyy6SwxripfK8ha7xJj23wfoU00M9YyKCv4zz2nfcnuFJUVmorhgKdgnCb2SpYLeF4EeDcbJ3%2FztZtRkLO8xAztXXQ2oXUWXavTxkSXgjNk%2FkWXma5qThvpUtAwRqBI7Efya7tM2iNev0clYUhMp5XiQlVGXRCjJMXmQ3n3M%2FLDpGAAEEwe6qeQgRp%2F7jjKa72B%2BKrftdG1Z%2BngR5jLvwjqUTsA0jQMuKOVJMKWTNdQ%2BX5vDKnBsWrTrHazZnrn1rjRgckUF9Yo2xrRw%3D%3D&name=AzpRC1yegxQRpXK6Hfpvz3yd1nJTVJD8K9MlyrT1r3e1ZdLkU9cyYgu8ZPSmuzsscFW15zH9V8n1UfmQ4Ti2ewRJxouP8%2F6szNswP1yVFuA%3D
11月26日03:45欧冠_切尔西vs巴萨,https://mgev.188766.xyz/play?migutoken=1b0c9de52a8b56463e43aad576999d61&id=8%2F%2FQMswRAVVL8cmEPHuMhy41kg0shN95yqr2OWFcf8OqfMmjTRqeKU62UxNOylyWAsVMrKtmkoNGGExqYvfK7e0vuVilMYz9YXShZGgPnoFOOo0c27cVMsOiskR1V%2B1stYfKzKlkBj1K38Lc6iTX3034tWZOTxS3OqBlBVmiccVwH9uKsL3y55f%2FnrVQhZQE4rlt%2Fv0uRllbXE4H5%2FwwUf8NfGXiG%2Bg8s%2BKfooLTM5KwwvUggkoRA4ro0bSbElGsFw7lQs3uuEwK2FT%2Btor4BpXkr6M7XC9jv9t8yQBayU33AvxsaCsicLlkBW6pp1UT%2FLVi%2BVsYAOJ%2BBsdnmh62C4xSP%2FxqCNH16tR314Tfj0lXjsSu3Or6beVELTnYG2wFex3vnYyT%2Fw8YI3tKspqEBQ%3D%3D&name=XTMLn0yYe0Cg2j7xjqRscs4TczDxFTCFh5KGcknPpBscZIGTuB1Y6hTQTj7KaLG%2FR4nUnXCW4PKBz5XjopQdjA%3D%3D
11月26日03:45欧冠_曼城vs勒沃库森,https://mgev.188766.xyz/play?migutoken=cc546ec66155836b6602a980dcff1ff8&id=DXxRaDUvYV2KY95Oy9tzI5dUnIZzpFoGHOtTWLF1vsGyX2mnDja5S5bzRmmQxDduM%2BVqgEb7ie4YAuLJIQJn%2BWAvdsXU5c7y6r4h1281ZmdSmtOkvip5oct0B3cnzymcKi7ntoezi6o3HR7eRbZ3s6sS3xaXRR1xpltrGDZY4j7%2Bi90MNHwdaA0%2Bj7xeQTsZY%2BP6yvC99jYoYM8TcMcOdOorSEeNhoaaCEm3S4805GYQxBb2ugRd7hG5lHHNKps%2BdVcpJeQDj%2B5Drj%2BE9u%2BHlweMqs3EX9bXOyVfkDK81ctd%2BWXaFup9Hs27TE7q7V1ZsN483E5t5X0YhDXfjaKpX1OV4j77%2BIKy7Te6EdxpM0G2KT0WBC3wZLtY90GCXXKESIbVYJZYCn%2F7U8FKtsQ3Lg%3D%3D&name=AI8z4gQPtJHZF6NgYVJPvf5eMkDm4LXMW53pDEu%2F3hc%2F0luixIMpEihsJDfP%2BxG2XC0nNQoGLOzJuTpNnD3ajQ%3D%3D
11月26日03:30_斯诺克英锦赛资格赛第三轮80进48：雷佩凡6_4江俊 张安达轻松晋级_雷佩凡6_4江俊 张安达轻松晋级_[回放]张安达6_1阿兰·泰勒,https://mgev.188766.xyz/play?migutoken=5a777e1d8dc4a2fa21332b4708d16137&id=2VfzLg1pvQ%2FY85vPtQ0m6au%2Bn8Bfgvmi4KPkLBNuuqrK6RociSAHalel1Mn3zKPO%2BEsGtXC2U8czzMLqRb6Ky2mwpOkWdLLna%2BUq5arboqsDFpcKlOzPCH7OcmN1Xwm10O8d3T0idgyA4CQmzB4pJNNPkghTA50FfLZSwEcZrU0%3D&name=5ICFbXRx%2Bj5FDCXupyK2TYlbjZZ53GdKRSp7WcFOR%2BudAV6KX1EQsp38wqhuWk6j9smp%2FC2P8E%2F%2FlO7%2BfROTZlxtBaIpGvFQxTEBdhG4C8g1mZ0fGRjiwfUgRH5eF2wNj6PGC3ro9OpX0XbeyomAkW5kj0FvLvGzEmIpRkK9u2oia4w%2F62kNDWvjV5opyndv8nWNlqEuOOiXYej152xGjiFbjiqaUwI8pzs1Wnd4wgmsefS0RH%2FHL0ubeZph1KNhCA1VSUq3b5mIM6G5rx2%2BfQ%3D%3D
11月26日03:30_斯诺克英锦赛资格赛第三轮80进48：雷佩凡6_4江俊 张安达轻松晋级_雷佩凡6_4江俊 张安达轻松晋级_[回放]雷佩凡6_4江俊,https://mgev.188766.xyz/play?migutoken=f491ae2a3fae4bac5ce8285019d6158e&id=BYPg4pVM5s9pwiNYYWfOE6hrAHdN0YDTkACUpUTZyuP0HjZOFeLfhojHNXPoO56jr1lqU2ol4fN0pZRRWN2r975sDLs1ZHD%2BSHw%2FWz%2BUns563TQHGD4Y9hhvOcVtBmlhhsKdhx8CLud0REr9Vr5%2FWWr7%2F9d4KXA3vHfOVtip3eA%3D&name=F5hsqFVHxhnHLF8VroAxkPO1Ke6h2UGi4ePRc1KfL2OS9rLSMHbTmVjKzR7W4LdhNYJPmHP4VfKYLCsdrJb9QHXUtQ6%2BYN%2FbUdEfTcMv7esBPQOdpk%2BcpD0ttkNuefmsbzIWNHTnQiZDiopEUSh9jEDFMHw69MbV%2BhDDfPjmQQJ6umDESdw2T4Tfbieb63FOn5PssVBCpd9UewJfI2BtWnUvmg8GEJEGhLtMEynAX2OFn22Zk1vSt%2F2A%2BzK8%2BtJ4
11月26日03:30_斯诺克英锦赛资格赛第三轮80进48：雷佩凡6_4江俊 张安达轻松晋级_雷佩凡6_4江俊 张安达轻松晋级_[回放]吉米·罗伯逊6_3林杉峰,https://mgev.188766.xyz/play?migutoken=188c66d0fddadbf78c3236a8e44786d5&id=On2lR3OlCOu9C97cTy742Bns42O3MTrCkdWMZnxEEnWOgXiM0iiAm3eRavRDtLaWy9tbS0IJvt0zZcIPjWtnKKC8ZPWkXB2AoAmmCKk43N1BW6A9XDgdkBUCyza0LY%2B%2BT7EVrW09%2FGJW%2FXxKhmmi6Pla6%2FO8AlCby2bPNh6ae3M%3D&name=s4M5wqUm1mRFo60lPfqt0nTNkho2He%2BdlYJaMcfHL5jOmbx%2F8U7rwKh22z5D03foL2eyr3mqJVNIFFWWfmVAYK8qFmeu%2BPNCQ2S5e1xGGof5YtY9xL4Uc68S3Z9j%2B53BHuQClMwtYF%2FwgdskbHhrP8EQDtL0A3NoQoOCfavaJpqLvKvdQL1pY%2BY5fwNKvM6NYtQXgiOh81qnKLHJdqxSucep8SIgkuSSBVgom%2Bfso%2FZJupjHs7Z3nD%2Be9z1%2BKvJTw7pnQXBUwC4aq9KdyROqTA%3D%3D
11月26日03:30_斯诺克英锦赛资格赛第三轮80进48：雷佩凡6_4江俊 张安达轻松晋级_雷佩凡6_4江俊 张安达轻松晋级_[回放]贺国强6_3斯坦·穆迪,https://mgev.188766.xyz/play?migutoken=dd36fc4edd5e6d6b5b0bee2d0886df04&id=hNgoASP6MOiupjDaLFGGMq9%2BJEV2jMU3vESn3T%2F4%2FRlOP37CtBv7bPdctIbQ%2FC92VSWzwcvprcsnfJRRsABUWnJ6%2BOu7Ut1h8fJl%2BL44wcHvSayZuf3P9%2FjI%2F5Pr%2BaTR3McW7%2BZYxSB7Q9WPp%2Bul1xjWZEUAxwypGD5b0gHpC5c%3D&name=L1dEyyaV6MFH7cbZ9Jw%2BohbUSxSnexfs9KzAzvuk5CxNsEi2jJuNzGRGtIIa4ZmcQaoRJ0AhRKKZZQFpNWF4n0ZcwCEtTeyakzUZ6JiAXJmEMwLBQpKAjpwy%2BpF0PzmdIaW8X%2B9r9lD1TfbOSlc6h0eAP3cqk%2FprfDUlOfCSH2dyVSeRJp0LzLGsKrgrVyq39eSoc8Lv15U%2FZlA1cScu4yIzZmTg6mk0yaZgyUvwKL28OOcgdliWTeutYcZs0T6r3XHHUbPCnF%2FJ%2Bj9V526T6Q%3D%3D
11月26日03:30_斯诺克英锦赛资格赛第三轮80进48：雷佩凡6_4江俊 张安达轻松晋级_雷佩凡6_4江俊 张安达轻松晋级_[回放]徐思6_4杰米·琼斯,https://mgev.188766.xyz/play?migutoken=b516ed2154e9c34248e4295c3bfb7fef&id=77puHzharUKqiXKaR4yst4mbRdI9PhpXfQpuMlz0pPnxbWNWJ1sCrTGmHFfaJrdn1dPWZLY3fZK5O%2BWqISxuCdy3KdOIq%2FS0WoiqhcGSzGa0ImDxq1KyOSTwslgTWzLBUKBvS1nZkg0wj0tM6Z5LNpDjYUR%2BkNMHwvSMlpArT3o%3D&name=pP7H1rmBvTNlf%2FoM0NW9Ej9Br6TUlU4fo%2B0Q1DyQVcYiFbqDd9p8hkIQWAZuVXK0PyznsdmWnChtNlBV9oYGLPlV18MT3sUrGaUnFZUZ7atDyde8isjgsLmPXxQLl1Edt4f0Scf2jaEvdoGG1ySGTEB6%2FWynFukAqWIcfORYzi9ef%2F2D1XHwxei%2F0ofggi2CikMu%2Bv72ciRt5WVRBhFAeTr9UXiImmWnoqNlQ1g3LfUDSROvNrQc7U%2Bdtj8h7IQh
11月26日03:30_斯诺克英锦赛资格赛第三轮80进48：雷佩凡6_4江俊 张安达轻松晋级_雷佩凡6_4江俊 张安达轻松晋级_[回放]杰克·琼斯2_6朱利安·勒克莱,https://mgev.188766.xyz/play?migutoken=3dd774555a3af15f9d72832bb8e01e19&id=36Iondr5P3WsT5t8aJHJ7MRWZnTcd%2BWl%2BG0TisbAA%2FcTlAKzfJ108WkzBuOIBL%2BLaq%2FE8%2BSIGMu%2BaMUckS8D42l8pyWyeqh9onan%2FlLsZgvMCbzs0gt2R7KwK%2F3fHBYkA6V60wQFerud%2BgoWZz68Jux9aAd1uQeV7hU8JYfpyMs%3D&name=Y6k9JO2QMexNUxieZjCLnFWhXaYlXHwOJmti5h13H7p1xCR%2FHb4ymcsdaySezwcBV%2B7z3rYfoSyUDSoavS20%2FIUu01T8mgogLKdCgFC1EANQpCpxz%2FuM03BThNbAYFs%2FazGifHyirDm0nxd5rUFvHYblhcNNbmdIXu83k3TYYBeeS9kSXf%2B036n9ewHT1gpnqCkfwRpk1%2FJxWSQftAp5HYk0gwyaMNdVQE2KNJOArYcb4oJ97BveMaUuEazp9ikiIdzihzNp8g88CMh7HUwqRg%3D%3D
11月26日03:30_斯诺克英锦赛资格赛第三轮80进48：雷佩凡6_4江俊 张安达轻松晋级_雷佩凡6_4江俊 张安达轻松晋级_[回放]汤姆·福德6_2山姆·克雷吉,https://mgev.188766.xyz/play?migutoken=e64283b3f626abc0a269b10a3da2a040&id=WWvjrUrhciqv0RXZflFhCJlwg43GerFuYV3ECxdyiwbz49lK3IOkk4TIBhGDqvqLvkCsLLFzac95jI1mgK7o9kSWlZDf79yVMnlGwYJilaoeHtE%2BCxZoklTqnh8YqUMedllnh4GEaJ7H4DT3FwZkSCvorIxjkevMIkJaTTlnTQc%3D&name=qzpkTmoj5NlUMUVRuSSoamZ5rHdejhc0cqjaM1BIPB7QojUenD9RWUoJQUsdbgw%2FwV60nFH4Gp35oiuzHFp45pNpfdF4jF7PYM%2FG5O3F%2BAAm9f7umKkTdnqblptqFHCHcuDu4C39NGs3jkewf%2BgLfUVs%2BJ3hD4mZnNTrQ3Z6HMiAjyPlvndHM3R%2FUQW2sVJXtzMfANAr2NKF1s%2Fd%2FybiKygbkfF3Iy%2FAeXO%2BoAmcKaJTHF4OoCp2VWaBpVanfPco6qHbZV0EXkEYrsPV8kDPpA%3D%3D
11月26日03:30_斯诺克英锦赛资格赛第三轮80进48：雷佩凡6_4江俊 张安达轻松晋级_雷佩凡6_4江俊 张安达轻松晋级_[回放]塔猜亚·乌努6_1罗比·威廉姆斯,https://mgev.188766.xyz/play?migutoken=ff22f5f84c4b55e47cbaadd190011f88&id=08t78B16zqfZPwmOdwmD1ugVKfOOir%2FMG02%2F3b4%2BVa44amY6pBmBxKxXIFKYAM7QVPJTLRhsCKQVhEdVJlv4QYFumq2nUB7JPpV89VTnwUHwZbm39k9j5kYYx2L8JaBULGtpdQQsBC853H3idbgi4911OqJ1zCLe0xya5oF18WQ%3D&name=WBBT5nXlYL26ZJYgPUiFnNN%2BTIDSjYe2sqkTspa6Xvjk1pLuhODbWaI9G77IyKC0X4yvbObS8UJC5Z5aAJPw6luf1iY1b9WV1tMwn4i1bsyM0QsdmKT11z4Hcsad4SMvxU07gBxNV63MChBHCaqqeNB9jgHuq5dOnqigJ3a15PGqtTVgBVCdO3uciQ8g9C8w7VRYV3BPBlOb6f85627IaP2WejAmJV3JX3Gp%2BD7tYc1Fw0wSBY4ryhiaGPtJdPIadfNanxX0A3vrz%2Fdp2Re28c7WucCe8JPtzqoWkHV1QAE%3D
11月26日02:15_亚冠精英联赛阶段_利雅得新月 vs 巴格达警察_全场回放 (吴桐),https://mgev.188766.xyz/play?migutoken=9f99ce71d74c6485b50c01e2f96079cf&id=idoXXNb6aeHyqygGjPr3FG7W85ghssVRBpgpP0gm5tViAegH%2BTP7fhIi2SC%2FRiALNRoBQ8cUcweX2ZQOSIirK%2F8hTKtXFlwgsgNf4j6NV7wMSlmJ3A3518SPVk4VN%2Fq%2BpxGb15IGeI%2BXq3Uzys8KnBCXl%2Fo97EcoZUyxaOLQusk%3D&name=DH6alxiLFlxPebEfAzCeNToCVYOACKX6X%2Bg64twh5ciNEdvEMxUpf%2B%2B%2B7F2eFNT35Ounbz8yJRM3Zzc%2BA9Y4%2BirlNAm6UvzXwHn%2FNXY%2Fv6HqF2WM6DP%2F65TX39wc6XS3RoWm0%2FCkBhjFA9shVPYjT7bxBTgR7FAT6eZE2vHJvgk%3D
11月26日02:10亚精英赛_利雅得新月vs巴格达警察,https://mgev.188766.xyz/play?migutoken=cc267354a108674e4c9e6a249f7cc762&id=aQ2db3LMlJC%2Fm46hlN2zs5IjFLQxzpTb57OLammiprEon3ZqQaPxS01EW5tuO1%2BQYi%2Fap0LJhOf6tuwyyoLYPk7iXih8lpTKRA1GFb8ykgeJdMLZ%2FRJC1w83taqGMKUvBHnpJ9iMysfLLaTmDfsg9uYuArwsaeO%2FLPhlUCtwo3Gx8iH%2FN%2FGKWMHn96zn7mcEL9iiVWsyHwTHpGEJnGaF1%2BNi1JYrGgMfvs8oTIX2AoofU1GIxhL53npALPqo%2BblZ0CnsQRdPHt5uXiEVBZg7xg0eiNcr2JSfIbK%2BDCJNTp6zQRKaxTJV%2Buoj5uji3pGTLsVlmcb2llYkm3tfRPkO3HIk8e2X2fiQE8QZ7XhJdxtRcyW2HTaNJ2bcNioB6Y3uCIasiXxfpMHTHE9jEGTnUA%3D%3D&name=l7bGya2H0F14Sv8OFZ3ZcMSuKOe9txQTLse6LbBgK%2Bo7vMC6xihQf76EXaGLkkd94%2Fh%2BHxSQr9Dsb581To5ekJ%2FeKx5NGOGVKUYkHJ6ig5E%3D
11月26日01:40欧冠_阿贾克斯vs本菲卡,https://mgev.188766.xyz/play?migutoken=42285f921e1ecd8fd87c359a93437f33&id=PcB5DtsOY72hj830nceFPqqTWiibZapXWRP%2BgsgfeKh%2BTh3c07l8ufO9LyJnrh4KtMXF%2BciIlaTheypY%2FS5%2B4MkAtRmGP%2Frkv9vq%2Bg7vB1TI%2Bv6jpkSqPdOEylKs7ltzOQcbORwW1k1Ye9%2BOY0XXKi4b9HR7iEdIvA7tlqW95JCOY0EQfTFRAuZPDFhstdL8NyjMzaLbyGHmzSPOhLJlOnleK%2BoCrhqOdY5GSwNqy76aBsg32qhMDTOUoddns%2Brvfe9IgCmdndgQWNBr8osUv92KpJfgtfhVDVy0bEQLpUrUf8KvYgDsu%2BDBw%2BBMm3kFu5HoAULDFu0Jl8SCURqutpFQYQRTR6Ut39XYqWo8F13J4hTBlJx8oFCINFC65wGbEWwrSGlXIYk%2FyjA8oGj0SA%3D%3D&name=6EYZyiDTJvrIfzsCklC1xgin4%2FYJN0IPtPAPEFZzWFSykXcJ4xiLL4Tz1r5P1ot54gk61Gf5QFUfWtyOjweuFA%3D%3D
11月26日01:40欧冠_加拉塔萨雷vs圣吉罗斯,https://mgev.188766.xyz/play?migutoken=0c0f7b164ddc538abf8a588e5d3aff45&id=lF5jYTBV2HM6CoNpIIgRVwpHZQ8kwlIWAmeXkO37LpSZAi1q4hSr0wdA2PKneTmsL1YzQQIhf30tTEGDksTJ2XdIzfuT2QFbmJVqgB%2F56X8ql8Ur6qcSqGv6qyOaffFEPh4bjVYbdWqj035IYh51YS9toT%2Ff95imIrZ7AymeExVb3cXA0yvmfwIXzKdQUo3755naU6F%2Farztg2jHH65dnJQ4r9dU8c8pqHUDFPcO%2FFcMNdMA5%2B6iUF%2FOaJWvCBYnOLD8%2BtW1AVbLOOHL5wCPpaRa%2F0ORfP45gv7vW9RxkbCNtvaOwFm2F5QrMuJDb2NA8BYxsHspYvsfE%2BsYfYs%2B5cFSm0RqAHBVCRYuJN%2BcmLlESZzdKfPcqsdhGpy32h1Y5QbDliSE1HTuvTYjU6n1fg%3D%3D&name=E02gSxEyhdmMg7u8stRvEV4cu40rJLjQ24RWRoY1Kal6ESSKSmYDbmbv1DLz1iNcZqw%2BL%2FKtfzIHiHvxAlKDE8uN5KEZ61HhIlm4d0kU4No%3D
11月26日00:00_亚冠精英联赛阶段_阿布扎比统一 vs 萨德_全场回放 (刘焕),https://mgev.188766.xyz/play?migutoken=0aa662935e2e7c6a339d669719e539f7&id=FcfqpDqxzxc09S4lpHpT2mWGVb2kMc0%2Bf4P7aJHaZXdakvtlPl9OQqmsAVHtiL8IIzHr3VgTniVXOicupydETmJjzQzyjbtzKFI068xOAgvOjCbeR3l1quZpVkgBuOKRNpTR1jOIO%2B0D4Y4uM%2Bl4sd3iP2gXSBVklbX3ux%2Fz%2FBk%3D&name=lSVzfDds7d%2FtTnB1MktoSzcTy2Np3gUbt0CCTQao%2BbPy8cUtJaqzQTTeJGND2WGcUxwMApUcca24fSeTOy05UMHk4v0CPNNAM6Gbzfgu48l2c63YkS6HT8ftrHOLANliF1pZMDvTgeB%2F%2BzGzDbA3VA%3D%3D
11月26日00:00_亚冠二级小组赛_伊斯法罕钢铁 vs 艾尔胡塞因_全场回放 (张天翼),https://mgev.188766.xyz/play?migutoken=ebedb91cbb8a806c4f2d815b42f2e989&id=D3yr7GQVd7gG2G35c%2FcdFdVWpN62weTvOTCOwk3XioS1i%2FjY2EFgkJ3OHQB9w%2F9d%2BiXWat57JWC2FzAjkN9fVc4mZnuKSF3yWi0lkOf2uPOmYT2UP0rTzb1jOqL%2BwcmrzGTUtnogebQhupeDHKSXP53ZGWhKJpBqWZXw0pyj9s8%3D&name=bKtCeC1sERRIbHCMWNpsH8A5FWXXTxPbSpBxG9ULMFkBLzn9sKT6jG2SaeWihNF48sIBiieteYZcO%2BbRvvOPmyLkxd54ERlX1ZihB6ZZrN3%2B92bARx2velg%2FPX1ShAr1vJXrb18QjxHgM0IppjNVoUa3xDrTnJjix2eWryqXaD0%3D
11月25日23:55亚冠二级_塞帕罕vs胡塞因,https://mgev.188766.xyz/play?migutoken=0c8944506b874f65bf43570aa8036636&id=guwo1FhH%2BL%2F%2F2WJpsufcboi8gLIyFtXxMlOBeq48ew24bWooXemZBx%2Be19JZwg%2Bs8b5NBt0tQZF%2B33mEcdxZnHkXGJ7JlRxsENMcx6czol%2Fi%2Bc0zOBhGII9B%2F02B4EYhFVBkPUMU9OFy6m5Qv7nK1MyxPNvs3jNwYTgBP4yMAbqLWGs9f1YCOUIeYseIl%2FxC7OPquENJ2Z086c8%2BXtEzU%2FLFdE9ihtkWrvMQYyppHc2JrP%2FK8xxJJxGoTmmuTt9RD3jpYCM%2FreImn3y1LU3ddHtC5YkGG0KFpBA%2F%2FPlRuswefbUR8%2BezbaUd4bJamgkKw%2BavMDTk0E2LooFChFnn2%2BV05aziDfYvghkG6V2n6%2FsqPseOYxaYMGr3AYSb%2FVRBGc55o6c36ItpNiwJo2KzsA%3D%3D&name=jHDbByJum5FmcAFozM2qy%2BtxizFYaYZMG74H6tP0wbtnv4lT1Bt%2FXPXoEiBNCO%2BtYCInmOG6otAnPkdSrb8yGk%2FFnCxvH3ympwakpl5iuRQ%3D
11月25日23:55亚精英赛_阿布扎比联合vs萨德,https://mgev.188766.xyz/play?migutoken=c8aa1da07af0ae61b652396614a8b17d&id=NEyg7USlQTakiBpuZ21s1IT%2B4X0d8sxOKBA5QdmWds9SsbEDq7d16HjpICMksAnN%2BJKFNv1dqh8dinV%2B762Lt1ICXUpKPh0odWYgJ7Z5z94cdEk9S9dK9Q%2BwtiXIFqmMSih%2BqMhh7jsn8IQKBR%2BIR2YvDznlANBZvUeuM0ttGn12cmvNS1sxlMQkJrGkR%2FSz%2B%2FYw8akXHeEVFIULfjpOTf2zcNtdggkUDyt2tKheCr2ZHBUrsChxbKFbAESDQEpnCAwnB8%2F9MMNHODRJRTo8akbcfpeD9HlUyA8Dm3YbKBU%2FA2MLf3SMqeEpIoFSrmnKaKtqDxliUcGHochpQWwBZ%2BL4Q4WVGwQr7DAV5hEEgyhCljD%2FirtbqdsdOCMGw1mUFAtm%2FXjK%2BIJwx%2BrJDVGQ8Q%3D%3D&name=4OPSkd%2BG%2FKCPYYT4fVW2I6sRiXiSEBvhi2yQA%2BUi8ou6%2BVZA9IW9Q27puHFa2phazmgkYEx0oIAwE7EAMbkr0fmD1jy4LBa44KMYP%2Fk1n48%3D
11月25日22:55欧青联_多特蒙德U19vs比利亚雷尔U19,https://mgev.188766.xyz/play?migutoken=3b91b9b78ad6f189bfff4b052f078bef&id=6M9FuRdI5%2FEna0zuC22u6bitvKg7rJsFRJvt%2FpA7lrx77w4KBxCj8uamF4FqnaiM1MJY2ik%2FJ1VkO2ua%2FBOSV8%2F9C62NHavfa6rnMgVVxOY4UxUhemTsNN5mQt8R3Tpd%2Bl9bn3olOkdwZ35tpl8fgNTRJiMwLhf5LZFop6HlJiPGiqidkA3jIkV29IqhsJZeH0NW4nTzg2VU6FrLo8HUTlJ02pWrqOHd37qOBS4zbiQP1U%2BWJ%2F5QKa1TmyWr6C6ILDdeV%2Bfko9nKCM3udxQ2y6I51%2Fsz2VqzakqNxe%2FSIzB8OTDUVxKZ0YVAKxDF%2FDVq1dTa6ejzH3v043Zli0xwn7eYswfD%2BzcW4r3YZEp5H%2BWribWD6%2Fe9hv5FsqLt3IVIdkBeaeUnlO%2Bx01fE5%2FH51Q%3D%3D&name=fX5VHzG5US9caFKUq%2B%2BKrHWDRh5bRLpSiZEL%2B1X%2BxdprPudAEuBvHpqLFcZDcVPRj27DvfNjG7f7aQcC6WfMo7D7PXJC4PV9DxYpXyQMnF4%3D
11月25日22:30_斯诺克英锦赛资格赛第三轮80进48：龙泽煌6_1希尔 机长、小司机遭淘汰_龙泽煌6_1希尔 机长、小司机遭淘汰_[回放]亚伦·希尔1_6龙泽煌,https://mgev.188766.xyz/play?migutoken=125fa322715bf4714c6f102f0f3de1ae&id=0DEED3m7x%2BlfRtAoomcPNlzkxesniSwBZ6m2E%2B7qjuqxem4HSy%2BInmCn97qdV17k6kWhsRasOz49Hux8CA4zcaEcqlPVKIN%2FM4hpGlut8e5HmBWSL%2FKN3nVEbQeSzqQvIEPV3Agj%2FqfiMvewD%2F1MmI4B2rIKLfyb2Q2L6KahIpg%3D&name=5bpjtdxNLgrHAu9LrXVHza6NgmK8%2F5IR2sweuWEEXEXfV62qZh%2BJlsO6z9Eqr1LEvtbaVAOs0SFPPhXAtdmaU168i9oMcOXnu75Ate%2FDmz%2FhoU8bzHqMqnYR%2BR%2B54RQTcIKNLJkWJUvGOW%2FpM49nJNeJjuSTrW6h0LtR%2F8UagSDGJ0wUl8yt7infeXlIRfAo9mTTqIBbL9nEUWwVcesXqTXwf1I%2F4orAukTtk4b8B1NSAPi4RP61GhBqlbAIL33HvKEN9OsUYE79WQVlkCW29A%3D%3D
